FECHA|CASOS|MUERTES|COUNTRY
28/03/2020|0|0|Bhutan
29/03/2020|1|0|Bhutan
30/03/2020|0|0|Bhutan
31/03/2020|0|0|Bhutan
01/04/2020|0|0|Bhutan
02/04/2020|1|0|Bhutan
03/04/2020|0|0|Bhutan
04/04/2020|0|0|Bhutan
05/04/2020|0|0|Bhutan
06/04/2020|0|0|Bhutan
07/04/2020|0|0|Bhutan
08/04/2020|0|0|Bhutan
09/04/2020|0|0|Bhutan
10/04/2020|0|0|Bhutan
11/04/2020|0|0|Bhutan
12/04/2020|0|0|Bhutan
13/04/2020|0|0|Bhutan
14/04/2020|0|0|Bhutan
12/03/2020|2|0|Bolivia
13/03/2020|1|0|Bolivia
14/03/2020|7|0|Bolivia
15/03/2020|0|0|Bolivia
17/03/2020|1|0|Bolivia
18/03/2020|1|0|Bolivia
19/03/2020|0|0|Bolivia
20/03/2020|3|0|Bolivia
21/03/2020|4|0|Bolivia
22/03/2020|1|0|Bolivia
23/03/2020|7|0|Bolivia
24/03/2020|1|0|Bolivia
25/03/2020|4|0|Bolivia
26/03/2020|7|0|Bolivia
27/03/2020|22|0|Bolivia
28/03/2020|13|0|Bolivia
29/03/2020|7|0|Bolivia
30/03/2020|15|3|Bolivia
31/03/2020|11|3|Bolivia
01/04/2020|8|1|Bolivia
02/04/2020|8|1|Bolivia
03/04/2020|9|1|Bolivia
04/04/2020|7|1|Bolivia
05/04/2020|18|0|Bolivia
06/04/2020|26|1|Bolivia
07/04/2020|11|3|Bolivia
08/04/2020|16|1|Bolivia
09/04/2020|54|3|Bolivia
10/04/2020|4|1|Bolivia
11/04/2020|8|1|Bolivia
12/04/2020|24|4|Bolivia
13/04/2020|30|3|Bolivia
14/04/2020|24|1|Bolivia
02/04/2020|2|0|"Bonaire| Saint Eustatius and Saba"
03/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
04/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
05/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
06/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
07/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
08/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
09/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
10/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
11/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
12/04/2020|0|0|"Bonaire| Saint Eustatius and Saba"
13/04/2020|1|0|"Bonaire| Saint Eustatius and Saba"
14/04/2020|1|0|"Bonaire| Saint Eustatius and Saba"
06/03/2020|2|0|Bosnia_and_Herzegovina
12/03/2020|1|0|Bosnia_and_Herzegovina
13/03/2020|0|0|Bosnia_and_Herzegovina
16/03/2020|15|0|Bosnia_and_Herzegovina
17/03/2020|3|0|Bosnia_and_Herzegovina
18/03/2020|0|0|Bosnia_and_Herzegovina
19/03/2020|15|0|Bosnia_and_Herzegovina
20/03/2020|8|0|Bosnia_and_Herzegovina
21/03/2020|0|0|Bosnia_and_Herzegovina
22/03/2020|48|1|Bosnia_and_Herzegovina
23/03/2020|33|0|Bosnia_and_Herzegovina
24/03/2020|4|0|Bosnia_and_Herzegovina
25/03/2020|33|1|Bosnia_and_Herzegovina
26/03/2020|19|1|Bosnia_and_Herzegovina
27/03/2020|0|0|Bosnia_and_Herzegovina
28/03/2020|48|0|Bosnia_and_Herzegovina
29/03/2020|28|2|Bosnia_and_Herzegovina
30/03/2020|66|1|Bosnia_and_Herzegovina
31/03/2020|30|2|Bosnia_and_Herzegovina
01/04/2020|60|4|Bosnia_and_Herzegovina
02/04/2020|51|1|Bosnia_and_Herzegovina
03/04/2020|68|4|Bosnia_and_Herzegovina
04/04/2020|54|1|Bosnia_and_Herzegovina
05/04/2020|46|3|Bosnia_and_Herzegovina
06/04/2020|31|3|Bosnia_and_Herzegovina
07/04/2020|32|4|Bosnia_and_Herzegovina
08/04/2020|86|4|Bosnia_and_Herzegovina
09/04/2020|35|3|Bosnia_and_Herzegovina
10/04/2020|59|1|Bosnia_and_Herzegovina
11/04/2020|26|1|Bosnia_and_Herzegovina
12/04/2020|47|0|Bosnia_and_Herzegovina
13/04/2020|59|1|Bosnia_and_Herzegovina
14/04/2020|21|0|Bosnia_and_Herzegovina
01/04/2020|3|0|Botswana
02/04/2020|1|1|Botswana
03/04/2020|0|0|Botswana
04/04/2020|0|0|Botswana
05/04/2020|0|0|Botswana
06/04/2020|2|0|Botswana
07/04/2020|0|0|Botswana
08/04/2020|0|0|Botswana
09/04/2020|1|0|Botswana
10/04/2020|6|0|Botswana
11/04/2020|0|0|Botswana
12/04/2020|0|0|Botswana
13/04/2020|0|0|Botswana
14/04/2020|0|0|Botswana
26/02/2020|1|0|Brazil
27/02/2020|0|0|Brazil
28/02/2020|0|0|Brazil
29/02/2020|0|0|Brazil
01/03/2020|1|0|Brazil
02/03/2020|0|0|Brazil
05/03/2020|1|0|Brazil
06/03/2020|5|0|Brazil
07/03/2020|5|0|Brazil
08/03/2020|0|0|Brazil
09/03/2020|12|0|Brazil
11/03/2020|9|0|Brazil
12/03/2020|18|0|Brazil
13/03/2020|25|0|Brazil
14/03/2020|21|0|Brazil
15/03/2020|23|0|Brazil
16/03/2020|79|0|Brazil
17/03/2020|34|0|Brazil
18/03/2020|57|1|Brazil
19/03/2020|137|3|Brazil
20/03/2020|193|2|Brazil
21/03/2020|283|5|Brazil
22/03/2020|224|7|Brazil
23/03/2020|418|7|Brazil
24/03/2020|345|9|Brazil
25/03/2020|310|12|Brazil
26/03/2020|232|11|Brazil
27/03/2020|482|20|Brazil
28/03/2020|502|15|Brazil
29/03/2020|487|22|Brazil
30/03/2020|352|22|Brazil
31/03/2020|323|23|Brazil
01/04/2020|1138|42|Brazil
02/04/2020|1119|40|Brazil
03/04/2020|1074|58|Brazil
04/04/2020|1146|60|Brazil
05/04/2020|1222|73|Brazil
06/04/2020|852|54|Brazil
07/04/2020|926|67|Brazil
08/04/2020|1661|114|Brazil
09/04/2020|2210|133|Brazil
10/04/2020|1930|141|Brazil
11/04/2020|1781|115|Brazil
12/04/2020|1089|68|Brazil
13/04/2020|1442|99|Brazil
14/04/2020|1261|105|Brazil
27/03/2020|2|0|British_Virgin_Islands
28/03/2020|0|0|British_Virgin_Islands
29/03/2020|0|0|British_Virgin_Islands
30/03/2020|0|0|British_Virgin_Islands
31/03/2020|1|0|British_Virgin_Islands
01/04/2020|0|0|British_Virgin_Islands
02/04/2020|0|0|British_Virgin_Islands
03/04/2020|0|0|British_Virgin_Islands
04/04/2020|0|0|British_Virgin_Islands
05/04/2020|0|0|British_Virgin_Islands
06/04/2020|0|0|British_Virgin_Islands
07/04/2020|0|0|British_Virgin_Islands
08/04/2020|0|0|British_Virgin_Islands
09/04/2020|0|0|British_Virgin_Islands
10/04/2020|0|0|British_Virgin_Islands
11/04/2020|0|0|British_Virgin_Islands
12/04/2020|0|0|British_Virgin_Islands
13/04/2020|0|0|British_Virgin_Islands
14/04/2020|0|0|British_Virgin_Islands
10/03/2020|1|0|Brunei_Darussalam
12/03/2020|10|0|Brunei_Darussalam
13/03/2020|14|0|Brunei_Darussalam
14/03/2020|12|0|Brunei_Darussalam
15/03/2020|3|0|Brunei_Darussalam
16/03/2020|10|0|Brunei_Darussalam
17/03/2020|4|0|Brunei_Darussalam
18/03/2020|2|0|Brunei_Darussalam
19/03/2020|12|0|Brunei_Darussalam
20/03/2020|5|0|Brunei_Darussalam
21/03/2020|5|0|Brunei_Darussalam
22/03/2020|5|0|Brunei_Darussalam
23/03/2020|5|0|Brunei_Darussalam
24/03/2020|3|0|Brunei_Darussalam
25/03/2020|13|0|Brunei_Darussalam
26/03/2020|3|0|Brunei_Darussalam
27/03/2020|7|0|Brunei_Darussalam
28/03/2020|1|0|Brunei_Darussalam
29/03/2020|5|1|Brunei_Darussalam
30/03/2020|6|0|Brunei_Darussalam
31/03/2020|1|0|Brunei_Darussalam
01/04/2020|2|0|Brunei_Darussalam
02/04/2020|2|0|Brunei_Darussalam
03/04/2020|2|0|Brunei_Darussalam
04/04/2020|0|0|Brunei_Darussalam
05/04/2020|2|0|Brunei_Darussalam
06/04/2020|0|0|Brunei_Darussalam
07/04/2020|0|0|Brunei_Darussalam
08/04/2020|0|0|Brunei_Darussalam
09/04/2020|0|0|Brunei_Darussalam
10/04/2020|0|0|Brunei_Darussalam
11/04/2020|1|0|Brunei_Darussalam
12/04/2020|0|0|Brunei_Darussalam
13/04/2020|0|0|Brunei_Darussalam
14/04/2020|0|0|Brunei_Darussalam
08/03/2020|2|0|Bulgaria
09/03/2020|2|0|Bulgaria
12/03/2020|3|1|Bulgaria
13/03/2020|16|0|Bulgaria
14/03/2020|8|0|Bulgaria
15/03/2020|10|1|Bulgaria
16/03/2020|10|0|Bulgaria
17/03/2020|11|0|Bulgaria
18/03/2020|19|0|Bulgaria
19/03/2020|11|0|Bulgaria
20/03/2020|13|1|Bulgaria
21/03/2020|22|0|Bulgaria
22/03/2020|36|0|Bulgaria
23/03/2020|22|0|Bulgaria
24/03/2020|16|0|Bulgaria
25/03/2020|19|0|Bulgaria
26/03/2020|22|0|Bulgaria
27/03/2020|22|0|Bulgaria
28/03/2020|29|0|Bulgaria
29/03/2020|38|4|Bulgaria
30/03/2020|15|1|Bulgaria
31/03/2020|13|0|Bulgaria
01/04/2020|40|0|Bulgaria
02/04/2020|23|2|Bulgaria
03/04/2020|35|0|Bulgaria
04/04/2020|28|4|Bulgaria
05/04/2020|18|3|Bulgaria
06/04/2020|28|3|Bulgaria
07/04/2020|18|2|Bulgaria
08/04/2020|28|1|Bulgaria
09/04/2020|16|1|Bulgaria
10/04/2020|31|0|Bulgaria
11/04/2020|11|1|Bulgaria
12/04/2020|26|3|Bulgaria
13/04/2020|14|1|Bulgaria
14/04/2020|10|3|Bulgaria
11/03/2020|2|0|Burkina_Faso
12/03/2020|0|0|Burkina_Faso
15/03/2020|1|0|Burkina_Faso
16/03/2020|0|0|Burkina_Faso
17/03/2020|17|0|Burkina_Faso
18/03/2020|0|0|Burkina_Faso
19/03/2020|6|1|Burkina_Faso
20/03/2020|7|0|Burkina_Faso
21/03/2020|7|0|Burkina_Faso
22/03/2020|24|2|Burkina_Faso
23/03/2020|0|0|Burkina_Faso
24/03/2020|11|0|Burkina_Faso
25/03/2020|24|0|Burkina_Faso
26/03/2020|15|0|Burkina_Faso
27/03/2020|32|0|Burkina_Faso
28/03/2020|0|0|Burkina_Faso
29/03/2020|34|6|Burkina_Faso
30/03/2020|0|0|Burkina_Faso
31/03/2020|42|3|Burkina_Faso
01/04/2020|24|0|Burkina_Faso
02/04/2020|15|2|Burkina_Faso
03/04/2020|27|2|Burkina_Faso
04/04/2020|0|0|Burkina_Faso
05/04/2020|14|0|Burkina_Faso
06/04/2020|43|1|Burkina_Faso
07/04/2020|19|0|Burkina_Faso
08/04/2020|20|2|Burkina_Faso
09/04/2020|30|4|Burkina_Faso
10/04/2020|29|1|Burkina_Faso
11/04/2020|5|2|Burkina_Faso
12/04/2020|36|1|Burkina_Faso
13/04/2020|13|0|Burkina_Faso
14/04/2020|18|1|Burkina_Faso
01/04/2020|2|0|Burundi
02/04/2020|0|0|Burundi
03/04/2020|1|0|Burundi
04/04/2020|0|0|Burundi
05/04/2020|0|0|Burundi
06/04/2020|0|0|Burundi
07/04/2020|0|0|Burundi
08/04/2020|0|0|Burundi
09/04/2020|0|0|Burundi
10/04/2020|0|0|Burundi
11/04/2020|0|0|Burundi
12/04/2020|2|0|Burundi
13/04/2020|0|0|Burundi
14/04/2020|0|0|Burundi
28/01/2020|1|0|Cambodia
29/01/2020|0|0|Cambodia
30/01/2020|0|0|Cambodia
31/01/2020|0|0|Cambodia
01/02/2020|0|0|Cambodia
02/02/2020|0|0|Cambodia
03/02/2020|0|0|Cambodia
04/02/2020|0|0|Cambodia
05/02/2020|0|0|Cambodia
06/02/2020|0|0|Cambodia
07/02/2020|0|0|Cambodia
08/02/2020|0|0|Cambodia
09/02/2020|0|0|Cambodia
10/02/2020|0|0|Cambodia
11/02/2020|0|0|Cambodia
12/02/2020|0|0|Cambodia
13/02/2020|0|0|Cambodia
14/02/2020|0|0|Cambodia
15/02/2020|0|0|Cambodia
16/02/2020|0|0|Cambodia
17/02/2020|0|0|Cambodia
18/02/2020|0|0|Cambodia
19/02/2020|0|0|Cambodia
20/02/2020|0|0|Cambodia
21/02/2020|0|0|Cambodia
22/02/2020|0|0|Cambodia
23/02/2020|0|0|Cambodia
24/02/2020|0|0|Cambodia
25/02/2020|0|0|Cambodia
26/02/2020|0|0|Cambodia
27/02/2020|0|0|Cambodia
28/02/2020|0|0|Cambodia
29/02/2020|0|0|Cambodia
01/03/2020|0|0|Cambodia
02/03/2020|0|0|Cambodia
08/03/2020|1|0|Cambodia
12/03/2020|1|0|Cambodia
13/03/2020|2|0|Cambodia
15/03/2020|2|0|Cambodia
16/03/2020|5|0|Cambodia
17/03/2020|12|0|Cambodia
18/03/2020|0|0|Cambodia
19/03/2020|0|0|Cambodia
20/03/2020|0|0|Cambodia
21/03/2020|23|0|Cambodia
22/03/2020|4|0|Cambodia
23/03/2020|35|0|Cambodia
24/03/2020|1|0|Cambodia
25/03/2020|4|0|Cambodia
26/03/2020|5|0|Cambodia
27/03/2020|2|0|Cambodia
28/03/2020|4|0|Cambodia
29/03/2020|1|0|Cambodia
30/03/2020|4|0|Cambodia
31/03/2020|2|0|Cambodia
01/04/2020|0|0|Cambodia
02/04/2020|1|0|Cambodia
03/04/2020|4|0|Cambodia
04/04/2020|0|0|Cambodia
05/04/2020|0|0|Cambodia
06/04/2020|0|0|Cambodia
07/04/2020|1|0|Cambodia
08/04/2020|2|0|Cambodia
09/04/2020|1|0|Cambodia
10/04/2020|1|0|Cambodia
11/04/2020|1|0|Cambodia
12/04/2020|2|0|Cambodia
13/04/2020|0|0|Cambodia
14/04/2020|0|0|Cambodia
07/03/2020|1|0|Cameroon
09/03/2020|1|0|Cameroon
15/03/2020|1|0|Cameroon
16/03/2020|1|0|Cameroon
17/03/2020|0|0|Cameroon
18/03/2020|6|0|Cameroon
19/03/2020|0|0|Cameroon
20/03/2020|4|0|Cameroon
21/03/2020|13|0|Cameroon
22/03/2020|0|0|Cameroon
23/03/2020|0|0|Cameroon
24/03/2020|29|0|Cameroon
25/03/2020|16|1|Cameroon
26/03/2020|0|0|Cameroon
27/03/2020|16|0|Cameroon
28/03/2020|0|0|Cameroon
29/03/2020|11|1|Cameroon
30/03/2020|0|0|Cameroon
31/03/2020|43|0|Cameroon
01/04/2020|51|4|Cameroon
02/04/2020|40|0|Cameroon
03/04/2020|38|1|Cameroon
04/04/2020|238|1|Cameroon
05/04/2020|46|1|Cameroon
06/04/2020|95|0|Cameroon
07/04/2020|8|0|Cameroon
08/04/2020|27|0|Cameroon
09/04/2020|45|1|Cameroon
10/04/2020|0|0|Cameroon
11/04/2020|73|0|Cameroon
12/04/2020|17|1|Cameroon
13/04/2020|0|1|Cameroon
14/04/2020|0|0|Cameroon
26/01/2020|1|0|Canada
27/01/2020|0|0|Canada
28/01/2020|1|0|Canada
29/01/2020|1|0|Canada
30/01/2020|0|0|Canada
31/01/2020|0|0|Canada
01/02/2020|1|0|Canada
02/02/2020|0|0|Canada
03/02/2020|0|0|Canada
04/02/2020|0|0|Canada
05/02/2020|1|0|Canada
06/02/2020|0|0|Canada
07/02/2020|2|0|Canada
08/02/2020|0|0|Canada
09/02/2020|0|0|Canada
10/02/2020|0|0|Canada
11/02/2020|0|0|Canada
12/02/2020|0|0|Canada
13/02/2020|0|0|Canada
14/02/2020|0|0|Canada
15/02/2020|1|0|Canada
16/02/2020|0|0|Canada
17/02/2020|0|0|Canada
18/02/2020|0|0|Canada
19/02/2020|0|0|Canada
20/02/2020|0|0|Canada
21/02/2020|1|0|Canada
22/02/2020|0|0|Canada
23/02/2020|0|0|Canada
24/02/2020|0|0|Canada
25/02/2020|2|0|Canada
26/02/2020|0|0|Canada
27/02/2020|1|0|Canada
28/02/2020|2|0|Canada
29/02/2020|2|0|Canada
01/03/2020|4|0|Canada
02/03/2020|4|0|Canada
03/03/2020|3|0|Canada
04/03/2020|3|0|Canada
05/03/2020|3|0|Canada
06/03/2020|12|0|Canada
07/03/2020|6|0|Canada
08/03/2020|6|0|Canada
09/03/2020|5|0|Canada
10/03/2020|15|1|Canada
11/03/2020|16|0|Canada
12/03/2020|10|0|Canada
13/03/2020|35|0|Canada
14/03/2020|38|0|Canada
15/03/2020|68|0|Canada
16/03/2020|60|0|Canada
17/03/2020|120|3|Canada
18/03/2020|145|4|Canada
19/03/2020|121|1|Canada
20/03/2020|156|1|Canada
21/03/2020|125|2|Canada
22/03/2020|331|6|Canada
23/03/2020|128|2|Canada
24/03/2020|216|4|Canada
25/03/2020|313|3|Canada
26/03/2020|1426|8|Canada
27/03/2020|633|4|Canada
28/03/2020|657|14|Canada
29/03/2020|711|7|Canada
30/03/2020|869|1|Canada
31/03/2020|1169|28|Canada
01/04/2020|1112|7|Canada
02/04/2020|1059|13|Canada
03/04/2020|1673|29|Canada
04/04/2020|1251|49|Canada
05/04/2020|1363|44|Canada
06/04/2020|1614|49|Canada
07/04/2020|1157|43|Canada
08/04/2020|1230|57|Canada
09/04/2020|1391|55|Canada
10/04/2020|1474|74|Canada
11/04/2020|1385|60|Canada
12/04/2020|1168|84|Canada
13/04/2020|1064|64|Canada
14/04/2020|1298|63|Canada
21/03/2020|2|0|Cape_Verde
22/03/2020|1|0|Cape_Verde
23/03/2020|0|0|Cape_Verde
24/03/2020|0|0|Cape_Verde
25/03/2020|0|1|Cape_Verde
26/03/2020|1|0|Cape_Verde
27/03/2020|1|0|Cape_Verde
28/03/2020|0|0|Cape_Verde
29/03/2020|0|0|Cape_Verde
30/03/2020|0|0|Cape_Verde
31/03/2020|0|0|Cape_Verde
01/04/2020|1|0|Cape_Verde
02/04/2020|0|0|Cape_Verde
03/04/2020|0|0|Cape_Verde
04/04/2020|0|0|Cape_Verde
05/04/2020|1|0|Cape_Verde
06/04/2020|0|0|Cape_Verde
07/04/2020|0|0|Cape_Verde
08/04/2020|0|0|Cape_Verde
09/04/2020|0|0|Cape_Verde
10/04/2020|0|0|Cape_Verde
11/04/2020|0|0|Cape_Verde
12/04/2020|1|0|Cape_Verde
13/04/2020|2|0|Cape_Verde
14/04/2020|0|0|Cape_Verde
05/02/2020|10|0|Cases_on_an_international_conveyance_Japan
06/02/2020|10|0|Cases_on_an_international_conveyance_Japan
07/02/2020|41|0|Cases_on_an_international_conveyance_Japan
08/02/2020|3|0|Cases_on_an_international_conveyance_Japan
09/02/2020|0|0|Cases_on_an_international_conveyance_Japan
10/02/2020|6|0|Cases_on_an_international_conveyance_Japan
11/02/2020|65|0|Cases_on_an_international_conveyance_Japan
12/02/2020|39|0|Cases_on_an_international_conveyance_Japan
13/02/2020|0|0|Cases_on_an_international_conveyance_Japan
14/02/2020|47|0|Cases_on_an_international_conveyance_Japan
15/02/2020|0|0|Cases_on_an_international_conveyance_Japan
16/02/2020|134|0|Cases_on_an_international_conveyance_Japan
17/02/2020|0|0|Cases_on_an_international_conveyance_Japan
18/02/2020|99|0|Cases_on_an_international_conveyance_Japan
19/02/2020|88|0|Cases_on_an_international_conveyance_Japan
20/02/2020|79|2|Cases_on_an_international_conveyance_Japan
21/02/2020|13|0|Cases_on_an_international_conveyance_Japan
22/02/2020|0|0|Cases_on_an_international_conveyance_Japan
23/02/2020|0|0|Cases_on_an_international_conveyance_Japan
24/02/2020|57|1|Cases_on_an_international_conveyance_Japan
25/02/2020|0|0|Cases_on_an_international_conveyance_Japan
26/02/2020|0|1|Cases_on_an_international_conveyance_Japan
27/02/2020|14|0|Cases_on_an_international_conveyance_Japan
28/02/2020|0|0|Cases_on_an_international_conveyance_Japan
29/02/2020|0|2|Cases_on_an_international_conveyance_Japan
01/03/2020|0|0|Cases_on_an_international_conveyance_Japan
02/03/2020|0|0|Cases_on_an_international_conveyance_Japan
10/03/2020|-9|1|Cases_on_an_international_conveyance_Japan
20/03/2020|1|0|Cayman_Islands
21/03/2020|2|1|Cayman_Islands
22/03/2020|0|0|Cayman_Islands
23/03/2020|0|0|Cayman_Islands
24/03/2020|0|0|Cayman_Islands
25/03/2020|0|0|Cayman_Islands
26/03/2020|0|0|Cayman_Islands
27/03/2020|3|0|Cayman_Islands
28/03/2020|2|0|Cayman_Islands
29/03/2020|0|0|Cayman_Islands
30/03/2020|0|0|Cayman_Islands
31/03/2020|4|0|Cayman_Islands
01/04/2020|2|0|Cayman_Islands
02/04/2020|8|0|Cayman_Islands
03/04/2020|6|0|Cayman_Islands
04/04/2020|1|0|Cayman_Islands
05/04/2020|6|0|Cayman_Islands
06/04/2020|4|0|Cayman_Islands
07/04/2020|0|0|Cayman_Islands
08/04/2020|6|0|Cayman_Islands
09/04/2020|0|0|Cayman_Islands
10/04/2020|0|0|Cayman_Islands
11/04/2020|0|0|Cayman_Islands
12/04/2020|8|0|Cayman_Islands
13/04/2020|0|0|Cayman_Islands
14/04/2020|0|0|Cayman_Islands
16/03/2020|1|0|Central_African_Republic
17/03/2020|0|0|Central_African_Republic
18/03/2020|0|0|Central_African_Republic
19/03/2020|0|0|Central_African_Republic
20/03/2020|0|0|Central_African_Republic
21/03/2020|0|0|Central_African_Republic
22/03/2020|2|0|Central_African_Republic
23/03/2020|1|0|Central_African_Republic
24/03/2020|0|0|Central_African_Republic
25/03/2020|0|0|Central_African_Republic
26/03/2020|0|0|Central_African_Republic
27/03/2020|1|0|Central_African_Republic
28/03/2020|0|0|Central_African_Republic
29/03/2020|1|0|Central_African_Republic
30/03/2020|0|0|Central_African_Republic
31/03/2020|0|0|Central_African_Republic
01/04/2020|0|0|Central_African_Republic
02/04/2020|2|0|Central_African_Republic
03/04/2020|0|0|Central_African_Republic
04/04/2020|0|0|Central_African_Republic
05/04/2020|1|0|Central_African_Republic
06/04/2020|0|0|Central_African_Republic
07/04/2020|0|0|Central_African_Republic
08/04/2020|0|0|Central_African_Republic
09/04/2020|1|0|Central_African_Republic
10/04/2020|1|0|Central_African_Republic
11/04/2020|0|0|Central_African_Republic
12/04/2020|0|0|Central_African_Republic
13/04/2020|0|0|Central_African_Republic
14/04/2020|0|0|Central_African_Republic
20/03/2020|1|0|Chad
21/03/2020|0|0|Chad
22/03/2020|1|0|Chad
23/03/2020|0|0|Chad
24/03/2020|0|0|Chad
25/03/2020|1|0|Chad
26/03/2020|0|0|Chad
27/03/2020|2|0|Chad
28/03/2020|0|0|Chad
29/03/2020|0|0|Chad
30/03/2020|0|0|Chad
31/03/2020|2|0|Chad
01/04/2020|0|0|Chad
02/04/2020|0|0|Chad
03/04/2020|0|0|Chad
04/04/2020|0|0|Chad
05/04/2020|1|0|Chad
06/04/2020|1|0|Chad
07/04/2020|0|0|Chad
08/04/2020|0|0|Chad
09/04/2020|1|0|Chad
10/04/2020|1|0|Chad
11/04/2020|0|0|Chad
12/04/2020|0|0|Chad
13/04/2020|4|0|Chad
14/04/2020|8|0|Chad
04/03/2020|1|0|Chile
05/03/2020|2|0|Chile
06/03/2020|1|0|Chile
07/03/2020|1|0|Chile
09/03/2020|5|0|Chile
10/03/2020|3|0|Chile
11/03/2020|4|0|Chile
12/03/2020|6|0|Chile
13/03/2020|10|0|Chile
14/03/2020|10|0|Chile
15/03/2020|18|0|Chile
16/03/2020|14|0|Chile
17/03/2020|81|0|Chile
18/03/2020|45|0|Chile
19/03/2020|37|0|Chile
20/03/2020|104|0|Chile
21/03/2020|92|0|Chile
22/03/2020|103|0|Chile
23/03/2020|95|1|Chile
24/03/2020|114|1|Chile
25/03/2020|176|0|Chile
26/03/2020|220|1|Chile
27/03/2020|164|1|Chile
28/03/2020|304|1|Chile
29/03/2020|299|1|Chile
30/03/2020|230|1|Chile
31/03/2020|310|1|Chile
01/04/2020|289|4|Chile
02/04/2020|293|4|Chile
03/04/2020|373|2|Chile
04/04/2020|333|4|Chile
05/04/2020|424|5|Chile
06/04/2020|310|7|Chile
07/04/2020|344|3|Chile
08/04/2020|301|6|Chile
09/04/2020|430|5|Chile
10/04/2020|426|9|Chile
11/04/2020|529|8|Chile
12/04/2020|426|8|Chile
13/04/2020|286|7|Chile
14/04/2020|312|2|Chile
31/12/2019|27|0|China
01/01/2020|0|0|China
02/01/2020|0|0|China
03/01/2020|17|0|China
04/01/2020|0|0|China
05/01/2020|15|0|China
06/01/2020|0|0|China
07/01/2020|0|0|China
08/01/2020|0|0|China
09/01/2020|0|0|China
10/01/2020|0|0|China
11/01/2020|0|1|China
12/01/2020|0|0|China
13/01/2020|0|0|China
14/01/2020|0|0|China
15/01/2020|0|1|China
16/01/2020|0|0|China
17/01/2020|4|0|China
18/01/2020|17|0|China
19/01/2020|136|1|China
20/01/2020|19|0|China
21/01/2020|151|3|China
22/01/2020|140|11|China
23/01/2020|97|0|China
24/01/2020|259|9|China
25/01/2020|441|15|China
26/01/2020|665|15|China
27/01/2020|787|25|China
28/01/2020|1753|25|China
29/01/2020|1466|26|China
30/01/2020|1740|38|China
31/01/2020|1980|43|China
01/02/2020|2095|46|China
02/02/2020|2590|45|China
03/02/2020|2812|57|China
04/02/2020|3237|65|China
05/02/2020|3872|66|China
06/02/2020|3727|72|China
07/02/2020|3160|73|China
08/02/2020|3418|86|China
09/02/2020|2607|89|China
10/02/2020|2974|97|China
11/02/2020|2490|108|China
12/02/2020|2028|97|China
13/02/2020|15141|254|China
14/02/2020|4156|13|China
15/02/2020|2538|143|China
16/02/2020|2007|142|China
17/02/2020|2052|105|China
18/02/2020|1890|98|China
19/02/2020|1750|139|China
20/02/2020|394|112|China
21/02/2020|891|118|China
22/02/2020|826|109|China
23/02/2020|647|98|China
24/02/2020|218|150|China
25/02/2020|515|70|China
26/02/2020|410|52|China
27/02/2020|439|29|China
28/02/2020|329|44|China
29/02/2020|428|47|China
01/03/2020|574|35|China
02/03/2020|205|42|China
03/03/2020|127|32|China
04/03/2020|119|37|China
05/03/2020|117|31|China
06/03/2020|170|30|China
07/03/2020|101|28|China
08/03/2020|46|27|China
09/03/2020|45|23|China
10/03/2020|20|17|China
11/03/2020|29|22|China
12/03/2020|24|11|China
13/03/2020|22|7|China
14/03/2020|19|15|China
15/03/2020|22|9|China
16/03/2020|25|13|China
17/03/2020|43|9|China
18/03/2020|23|16|China
19/03/2020|44|8|China
20/03/2020|99|4|China
21/03/2020|52|6|China
22/03/2020|65|6|China
23/03/2020|138|9|China
24/03/2020|69|7|China
25/03/2020|78|4|China
26/03/2020|102|6|China
27/03/2020|94|5|China
28/03/2020|119|3|China
29/03/2020|113|5|China
30/03/2020|98|2|China
31/03/2020|84|3|China
01/04/2020|54|1|China
02/04/2020|100|6|China
03/04/2020|70|10|China
04/04/2020|62|4|China
05/04/2020|48|3|China
06/04/2020|67|2|China
07/04/2020|56|0|China
08/04/2020|86|2|China
09/04/2020|86|2|China
10/04/2020|55|1|China
11/04/2020|79|3|China
12/04/2020|93|0|China
13/04/2020|112|2|China
14/04/2020|94|0|China
07/03/2020|1|0|Colombia
10/03/2020|2|0|Colombia
12/03/2020|6|0|Colombia
14/03/2020|7|0|Colombia
15/03/2020|18|0|Colombia
16/03/2020|11|0|Colombia
17/03/2020|12|0|Colombia
18/03/2020|8|0|Colombia
19/03/2020|37|0|Colombia
20/03/2020|26|0|Colombia
21/03/2020|30|0|Colombia
22/03/2020|52|1|Colombia
23/03/2020|25|1|Colombia
24/03/2020|71|1|Colombia
25/03/2020|72|0|Colombia
26/03/2020|92|1|Colombia
27/03/2020|21|2|Colombia
28/03/2020|48|0|Colombia
29/03/2020|69|0|Colombia
30/03/2020|94|4|Colombia
31/03/2020|96|4|Colombia
01/04/2020|108|2|Colombia
